timestamp,requests,predict
1998-06-09 23:33:00,12976,14271
1998-06-09 23:34:00,12673,14026
1998-06-09 23:35:00,12412,13844
1998-06-09 23:36:00,13012,13733
1998-06-09 23:37:00,12459,14023
1998-06-09 23:38:00,12912,13678
1998-06-09 23:39:00,12286,13911
1998-06-09 23:40:00,13361,13564
1998-06-09 23:41:00,13236,14198
1998-06-09 23:42:00,13121,14155
1998-06-09 23:43:00,13391,14090
1998-06-09 23:44:00,13203,14335
1998-06-09 23:45:00,13379,14257
1998-06-09 23:46:00,12799,14349
1998-06-09 23:47:00,13297,14023
1998-06-09 23:48:00,13059,14287
1998-06-09 23:49:00,12615,14159
1998-06-09 23:50:00,11824,13877
1998-06-09 23:51:00,13391,13429
1998-06-09 23:52:00,13517,14207
1998-06-09 23:53:00,13929,14298
1998-06-09 23:54:00,13252,14594
1998-06-09 23:55:00,12315,14292
1998-06-09 23:56:00,12706,13776
1998-06-09 23:57:00,13133,13965
1998-06-09 23:58:00,13505,14161
1998-06-09 23:59:00,13377,14320
1998-06-10 00:00:00,13601,14308
1998-06-10 00:01:00,12584,14505
1998-06-10 00:02:00,13080,13956
1998-06-10 00:03:00,12994,14199
1998-06-10 00:04:00,12808,14112
1998-06-10 00:05:00,13249,13933
1998-06-10 00:06:00,13134,14221
1998-06-10 00:07:00,12279,14170
1998-06-10 00:08:00,12367,13670
1998-06-10 00:09:00,13571,13697
1998-06-10 00:10:00,13475,14330
1998-06-10 00:11:00,13211,14292
1998-06-10 00:12:00,13279,14176
1998-06-10 00:13:00,13174,14307
1998-06-10 00:14:00,13099,14249
1998-06-10 00:15:00,13557,14205
1998-06-10 00:16:00,14144,14478
1998-06-10 00:17:00,13434,14896
1998-06-10 00:18:00,13395,14464
1998-06-10 00:19:00,14042,14487
1998-06-10 00:20:00,13661,14915
1998-06-10 00:21:00,13947,14661
1998-06-10 00:22:00,14254,14861
1998-06-10 00:23:00,13301,15113
1998-06-10 00:24:00,14139,14525
1998-06-10 00:25:00,14582,15045
1998-06-10 00:26:00,13148,15348
1998-06-10 00:27:00,13252,14482
1998-06-10 00:28:00,12406,14541
1998-06-10 00:29:00,13674,14046
1998-06-10 00:30:00,13364,14560
1998-06-10 00:31:00,13301,14410
1998-06-10 00:32:00,13194,14307
1998-06-10 00:33:00,13861,14300
1998-06-10 00:34:00,12039,14726
1998-06-10 00:35:00,13236,13744
1998-06-10 00:36:00,12710,14280
1998-06-10 00:37:00,13051,13952
1998-06-10 00:38:00,13716,14050
1998-06-10 00:39:00,12566,14519
1998-06-10 00:40:00,13041,13863
1998-06-10 00:41:00,13424,14105
1998-06-10 00:42:00,13444,14414
1998-06-10 00:43:00,13514,14322
1998-06-10 00:44:00,13211,14460
1998-06-10 00:45:00,12847,14300
1998-06-10 00:46:00,12696,14068
1998-06-10 00:47:00,12505,13976
1998-06-10 00:48:00,12248,13797
1998-06-10 00:49:00,12444,13574
1998-06-10 00:50:00,13292,13643
1998-06-10 00:51:00,12992,14104
1998-06-10 00:52:00,14313,13960
1998-06-10 00:53:00,13384,14849
1998-06-10 00:54:00,13211,14363
1998-06-10 00:55:00,13691,14290
1998-06-10 00:56:00,13761,14667
1998-06-10 00:57:00,12617,14685
1998-06-10 00:58:00,13661,13974
1998-06-10 00:59:00,12536,14618
1998-06-10 01:00:00,13635,13951
1998-06-10 01:01:00,15432,14506
1998-06-10 01:02:00,15315,15702
1998-06-10 01:03:00,14156,15723
1998-06-10 01:04:00,13589,15118
1998-06-10 01:05:00,13899,14916
1998-06-10 01:06:00,12491,15028
1998-06-10 01:07:00,12737,14162
1998-06-10 01:08:00,13534,14181
1998-06-10 01:09:00,13840,14515
1998-06-10 01:10:00,12858,14646
1998-06-10 01:11:00,12112,14202
1998-06-10 01:12:00,12562,13798
1998-06-10 01:13:00,13423,13851
1998-06-10 01:14:00,13630,14290
1998-06-10 01:15:00,13361,14372
1998-06-10 01:16:00,13853,14284
1998-06-10 01:17:00,14448,14708
1998-06-10 01:18:00,14667,15177
1998-06-10 01:19:00,14609,15357
1998-06-10 01:20:00,14370,15429
1998-06-10 01:21:00,14360,15345
1998-06-10 01:22:00,14172,15371
1998-06-10 01:23:00,14130,15239
1998-06-10 01:24:00,13658,15187
1998-06-10 01:25:00,14532,14880
1998-06-10 01:26:00,14601,15364
1998-06-10 01:27:00,14191,15424
1998-06-10 01:28:00,12514,15184
1998-06-10 01:29:00,13160,14370
1998-06-10 01:30:00,13690,14521
1998-06-10 01:31:00,14516,14710
1998-06-10 01:32:00,13880,15127
1998-06-10 01:33:00,12724,14807
1998-06-10 01:34:00,13374,14231
1998-06-10 01:35:00,14391,14545
1998-06-10 01:36:00,13392,15119
1998-06-10 01:37:00,13273,14456
1998-06-10 01:38:00,13270,14422
1998-06-10 01:39:00,13523,14440
1998-06-10 01:40:00,13861,14538
1998-06-10 01:41:00,13820,14739
1998-06-10 01:42:00,13673,14721
1998-06-10 01:43:00,13582,14674
1998-06-10 01:44:00,14252,14661
1998-06-10 01:45:00,13365,15053
1998-06-10 01:46:00,13010,14537
1998-06-10 01:47:00,13534,14307
1998-06-10 01:48:00,12478,14581
1998-06-10 01:49:00,12744,13960
1998-06-10 01:50:00,13748,14007
1998-06-10 01:51:00,14746,14557
1998-06-10 01:52:00,14398,15187
1998-06-10 01:53:00,13363,15081
1998-06-10 01:54:00,13374,14567
1998-06-10 01:55:00,13221,14586
1998-06-10 01:56:00,13780,14462
1998-06-10 01:57:00,13925,14707
1998-06-10 01:58:00,13430,14809
1998-06-10 01:59:00,13348,14517
1998-06-10 02:00:00,14232,14504
1998-06-10 02:01:00,13825,15023
1998-06-10 02:02:00,13959,14768
1998-06-10 02:03:00,13966,14893
1998-06-10 02:04:00,13349,14941
1998-06-10 02:05:00,13628,14555
1998-06-10 02:06:00,14026,14702
1998-06-10 02:07:00,14108,14932
1998-06-10 02:08:00,12461,14969
1998-06-10 02:09:00,13018,14100
1998-06-10 02:10:00,13247,14317
1998-06-10 02:11:00,12517,14370
1998-06-10 02:12:00,13316,13888
1998-06-10 02:13:00,13738,14273
1998-06-10 02:14:00,13817,14565
1998-06-10 02:15:00,14018,14611
1998-06-10 02:16:00,13112,14870
1998-06-10 02:17:00,13513,14322
1998-06-10 02:18:00,13506,14572
1998-06-10 02:19:00,13272,14569
1998-06-10 02:20:00,13086,14366
1998-06-10 02:21:00,13417,14253
1998-06-10 02:22:00,13963,14444
1998-06-10 02:23:00,13780,14765
1998-06-10 02:24:00,13349,14690
1998-06-10 02:25:00,14759,14453
1998-06-10 02:26:00,14170,15418
1998-06-10 02:27:00,12840,15048
1998-06-10 02:28:00,12401,14290
1998-06-10 02:29:00,13207,14029
1998-06-10 02:30:00,13877,14335
1998-06-10 02:31:00,14215,14660
1998-06-10 02:32:00,13473,14894
1998-06-10 02:33:00,13461,14516
1998-06-10 02:34:00,13935,14577
1998-06-10 02:35:00,12726,14870
1998-06-10 02:36:00,12737,14141
1998-06-10 02:37:00,12959,14053
1998-06-10 02:38:00,13615,14136
1998-06-10 02:39:00,14729,14459
1998-06-10 02:40:00,13455,15216
1998-06-10 02:41:00,12947,14492
1998-06-10 02:42:00,13431,14241
1998-06-10 02:43:00,13040,14555
1998-06-10 02:44:00,13427,14232
1998-06-10 02:45:00,12467,14409
1998-06-10 02:46:00,12606,13874
1998-06-10 02:47:00,12929,13875
1998-06-10 02:48:00,12831,14057
1998-06-10 02:49:00,12373,13939
1998-06-10 02:50:00,12228,13640
1998-06-10 02:51:00,12597,13548
1998-06-10 02:52:00,12083,13704
1998-06-10 02:53:00,11977,13395
1998-06-10 02:54:00,12562,13275
1998-06-10 02:55:00,12740,13586
1998-06-10 02:56:00,12955,13697
1998-06-10 02:57:00,12197,13855
1998-06-10 02:58:00,13468,13449
1998-06-10 02:59:00,13047,14252
1998-06-10 03:00:00,12947,14042
1998-06-10 03:01:00,12827,13957
1998-06-10 03:02:00,12281,13950
1998-06-10 03:03:00,12586,13599
1998-06-10 03:04:00,12672,13740
1998-06-10 03:05:00,13699,13788
1998-06-10 03:06:00,13013,14371
1998-06-10 03:07:00,13890,14030
1998-06-10 03:08:00,14062,14627
1998-06-10 03:09:00,13239,14864
1998-06-10 03:10:00,13295,14340
1998-06-10 03:11:00,12835,14420
1998-06-10 03:12:00,14300,14123
1998-06-10 03:13:00,14069,14982
1998-06-10 03:14:00,14216,14891
1998-06-10 03:15:00,14762,14999
1998-06-10 03:16:00,14016,15518
1998-06-10 03:17:00,13846,15059
1998-06-10 03:18:00,13772,14959
1998-06-10 03:19:00,14742,14920
1998-06-10 03:20:00,14860,15483
1998-06-10 03:21:00,15378,15605
1998-06-10 03:22:00,15268,15986
1998-06-10 03:23:00,14221,16032
1998-06-10 03:24:00,13803,15441
1998-06-10 03:25:00,13860,15183
1998-06-10 03:26:00,13049,15113
1998-06-10 03:27:00,12487,14575
1998-06-10 03:28:00,12055,14184
1998-06-10 03:29:00,13712,13899
1998-06-10 03:30:00,14192,14488
1998-06-10 03:31:00,13671,14785
1998-06-10 03:32:00,13626,14510
1998-06-10 03:33:00,13256,14611
1998-06-10 03:34:00,14111,14447
1998-06-10 03:35:00,13969,14938
1998-06-10 03:36:00,14549,14879
1998-06-10 03:37:00,15565,15291
1998-06-10 03:38:00,14480,16156
1998-06-10 03:39:00,14807,15407
1998-06-10 03:40:00,14760,15713
1998-06-10 03:41:00,14747,15736
1998-06-10 03:42:00,14798,15683
1998-06-10 03:43:00,14511,15746
1998-06-10 03:44:00,14910,15563
1998-06-10 03:45:00,14675,15796
1998-06-10 03:46:00,14210,15678
1998-06-10 03:47:00,14613,15376
1998-06-10 03:48:00,15466,15589
1998-06-10 03:49:00,14349,16108
1998-06-10 03:50:00,14872,15446
1998-06-10 03:51:00,13977,15781
1998-06-10 03:52:00,14182,15278
1998-06-10 03:53:00,15922,15303
1998-06-10 03:54:00,14686,16352
1998-06-10 03:55:00,13911,15605
1998-06-10 03:56:00,13968,15208
1998-06-10 03:57:00,14074,15254
1998-06-10 03:58:00,13541,15189
1998-06-10 03:59:00,12782,14827
1998-06-10 04:00:00,13033,14396
1998-06-10 04:01:00,14127,14365
1998-06-10 04:02:00,13749,14901
1998-06-10 04:03:00,13396,14670
1998-06-10 04:04:00,13330,14479
1998-06-10 04:05:00,12545,14479
1998-06-10 04:06:00,12829,14016
1998-06-10 04:07:00,11698,14069
1998-06-10 04:08:00,12781,13419
1998-06-10 04:09:00,12913,13816
1998-06-10 04:10:00,12344,13928
1998-06-10 04:11:00,13386,13581
1998-06-10 04:12:00,13143,14186
1998-06-10 04:13:00,13371,14117
1998-06-10 04:14:00,14013,14238
1998-06-10 04:15:00,13986,14820
1998-06-10 04:16:00,12502,14790
1998-06-10 04:17:00,11964,13908
1998-06-10 04:18:00,11343,13632
1998-06-10 04:19:00,12373,13193
1998-06-10 04:20:00,11624,13520
1998-06-10 04:21:00,12037,13120
1998-06-10 04:22:00,12526,13208
1998-06-10 04:23:00,12068,13530
1998-06-10 04:24:00,11881,13311
1998-06-10 04:25:00,11989,13154
1998-06-10 04:26:00,12366,13206
1998-06-10 04:27:00,13334,13373
1998-06-10 04:28:00,12728,14079
1998-06-10 04:29:00,13311,13688
1998-06-10 04:30:00,13700,14170
1998-06-10 04:31:00,12881,14554
1998-06-10 04:32:00,12605,13980
1998-06-10 04:33:00,13573,13845
1998-06-10 04:34:00,12546,14474
1998-06-10 04:35:00,12954,13789
1998-06-10 04:36:00,12374,14030
1998-06-10 04:37:00,12053,13721
1998-06-10 04:38:00,13220,13446
1998-06-10 04:39:00,13432,14097
1998-06-10 04:40:00,12748,14229
1998-06-10 04:41:00,12640,13803
1998-06-10 04:42:00,13948,13852
1998-06-10 04:43:00,13864,14640
1998-06-10 04:44:00,13613,14643
1998-06-10 04:45:00,13604,14518
1998-06-10 04:46:00,14007,14614
1998-06-10 04:47:00,13128,14920
1998-06-10 04:48:00,12928,14365
1998-06-10 04:49:00,11806,14219
1998-06-10 04:50:00,12458,13561
1998-06-10 04:51:00,12302,13751
1998-06-10 04:52:00,12525,13635
1998-06-10 04:53:00,12958,13640
1998-06-10 04:54:00,12486,13884
1998-06-10 04:55:00,11433,13665
1998-06-10 04:56:00,11481,13100
1998-06-10 04:57:00,11333,13026
1998-06-10 04:58:00,11704,12811
1998-06-10 04:59:00,11822,12887
1998-06-10 05:00:00,11915,12956
1998-06-10 05:01:00,12019,12998
1998-06-10 05:02:00,12547,13117
1998-06-10 05:03:00,12177,13488
1998-06-10 05:04:00,13342,13259
1998-06-10 05:05:00,12916,14101
1998-06-10 05:06:00,12001,13857
1998-06-10 05:07:00,12502,13282
1998-06-10 05:08:00,12899,13650
1998-06-10 05:09:00,12384,13891
1998-06-10 05:10:00,11982,13509
1998-06-10 05:11:00,11865,13314
1998-06-10 05:12:00,13053,13223
1998-06-10 05:13:00,13970,13894
1998-06-10 05:14:00,13681,14508
1998-06-10 05:15:00,11977,14369
1998-06-10 05:16:00,12026,13471
1998-06-10 05:17:00,12347,13517
1998-06-10 05:18:00,13084,13614
1998-06-10 05:19:00,12515,13947
1998-06-10 05:20:00,12021,13600
1998-06-10 05:21:00,11961,13344
1998-06-10 05:22:00,11864,13341
1998-06-10 05:23:00,12241,13272
1998-06-10 05:24:00,11497,13334
1998-06-10 05:25:00,11903,12888
1998-06-10 05:26:00,12457,13067
1998-06-10 05:27:00,12564,13440
1998-06-10 05:28:00,13122,13493
1998-06-10 05:29:00,12611,13911
1998-06-10 05:30:00,13192,13664
1998-06-10 05:31:00,12936,14090
1998-06-10 05:32:00,12520,13987
1998-06-10 05:33:00,13338,13693
1998-06-10 05:34:00,13680,14255
1998-06-10 05:35:00,13098,14514
1998-06-10 05:36:00,13862,14120
1998-06-10 05:37:00,13270,14718
1998-06-10 05:38:00,14090,14349
1998-06-10 05:39:00,12836,14893
1998-06-10 05:40:00,13552,14166
1998-06-10 05:41:00,13587,14545
1998-06-10 05:42:00,13141,14593
1998-06-10 05:43:00,12738,14286
1998-06-10 05:44:00,12753,14048
1998-06-10 05:45:00,13025,14024
1998-06-10 05:46:00,12667,14096
1998-06-10 05:47:00,12524,13887
1998-06-10 05:48:00,13726,13755
1998-06-10 05:49:00,13113,14472
1998-06-10 05:50:00,13468,14120
1998-06-10 05:51:00,12800,14352
1998-06-10 05:52:00,13012,14025
1998-06-10 05:53:00,13535,14109
1998-06-10 05:54:00,13623,14457
1998-06-10 05:55:00,13822,14502
1998-06-10 05:56:00,12665,14658
1998-06-10 05:57:00,13692,14024
1998-06-10 05:58:00,13813,14603
1998-06-10 05:59:00,13110,14728
1998-06-10 06:00:00,15342,14246
1998-06-10 06:01:00,13971,15741
1998-06-10 06:02:00,13600,14890
1998-06-10 06:03:00,14360,14690
1998-06-10 06:04:00,13992,15286
1998-06-10 06:05:00,14125,14986
1998-06-10 06:06:00,14257,15069
1998-06-10 06:07:00,13580,15219
1998-06-10 06:08:00,15012,14778
1998-06-10 06:09:00,13502,15700
1998-06-10 06:10:00,13682,14808
1998-06-10 06:11:00,13620,14818
1998-06-10 06:12:00,14617,14801
1998-06-10 06:13:00,14689,15314
1998-06-10 06:14:00,13771,15425
1998-06-10 06:15:00,14330,14923
1998-06-10 06:16:00,15143,15266
1998-06-10 06:17:00,15383,15870
1998-06-10 06:18:00,14863,15970
1998-06-10 06:19:00,14507,15762
1998-06-10 06:20:00,14249,15598
1998-06-10 06:21:00,15817,15431
1998-06-10 06:22:00,14323,16381
1998-06-10 06:23:00,15715,15475
1998-06-10 06:24:00,15961,16350
1998-06-10 06:25:00,16379,16616
1998-06-10 06:26:00,14803,16925
1998-06-10 06:27:00,14611,16065
1998-06-10 06:28:00,16410,15935
1998-06-10 06:29:00,16673,16963
1998-06-10 06:30:00,15363,17180
1998-06-10 06:31:00,15830,16403
1998-06-10 06:32:00,15261,16780
1998-06-10 06:33:00,16774,16404
1998-06-10 06:34:00,15982,17280
1998-06-10 06:35:00,16584,16828
1998-06-10 06:36:00,16565,17276
1998-06-10 06:37:00,16216,17355
1998-06-10 06:38:00,16373,17137
1998-06-10 06:39:00,17288,17235
1998-06-10 06:40:00,16701,17884
1998-06-10 06:41:00,15383,17505
1998-06-10 06:42:00,16190,16811
1998-06-10 06:43:00,17152,17169
1998-06-10 06:44:00,17217,17718
1998-06-10 06:45:00,16487,17759
1998-06-10 06:46:00,16694,17435
1998-06-10 06:47:00,15977,17598
1998-06-10 06:48:00,15765,17158
1998-06-10 06:49:00,15640,16976
1998-06-10 06:50:00,16189,16809
1998-06-10 06:51:00,16719,17031
1998-06-10 06:52:00,15836,17338
1998-06-10 06:53:00,16168,16871
1998-06-10 06:54:00,16263,17043
1998-06-10 06:55:00,16118,17119
1998-06-10 06:56:00,16808,17010
1998-06-10 06:57:00,16923,17474
1998-06-10 06:58:00,16008,17599
1998-06-10 06:59:00,17273,17080
1998-06-10 07:00:00,18196,17878
1998-06-10 07:01:00,17248,18542
1998-06-10 07:02:00,16897,17996
1998-06-10 07:03:00,15801,17907
1998-06-10 07:04:00,15484,17272
1998-06-10 07:05:00,17163,16956
1998-06-10 07:06:00,17181,17722
1998-06-10 07:07:00,16456,17743
1998-06-10 07:08:00,16530,17378
1998-06-10 07:09:00,16082,17478
1998-06-10 07:10:00,17896,17197
1998-06-10 07:11:00,18599,18212
1998-06-10 07:12:00,19463,18848
1998-06-10 07:13:00,18299,19719
1998-06-10 07:14:00,18077,19051
1998-06-10 07:15:00,17585,19019
1998-06-10 07:16:00,17179,18685
1998-06-10 07:17:00,17771,18367
1998-06-10 07:18:00,18305,18620
1998-06-10 07:19:00,18447,18931
1998-06-10 07:20:00,17067,19022
1998-06-10 07:21:00,18781,18354
1998-06-10 07:22:00,17913,19175
1998-06-10 07:23:00,18427,18741
1998-06-10 07:24:00,18686,19063
1998-06-10 07:25:00,18707,19319
1998-06-10 07:26:00,18074,19380
1998-06-10 07:27:00,17659,19044
1998-06-10 07:28:00,18032,18808
1998-06-10 07:29:00,18314,18909
1998-06-10 07:30:00,18766,19051
1998-06-10 07:31:00,18113,19298
1998-06-10 07:32:00,18463,18999
1998-06-10 07:33:00,17555,19208
1998-06-10 07:34:00,17565,18714
1998-06-10 07:35:00,18151,18634
1998-06-10 07:36:00,16696,18890
1998-06-10 07:37:00,17975,18112
1998-06-10 07:38:00,17771,18652
1998-06-10 07:39:00,17031,18546
1998-06-10 07:40:00,17245,18130
1998-06-10 07:41:00,17005,18212
1998-06-10 07:42:00,16576,18022
1998-06-10 07:43:00,16900,17728
1998-06-10 07:44:00,16523,17835
1998-06-10 07:45:00,17490,17572
1998-06-10 07:46:00,18079,18083
1998-06-10 07:47:00,17298,18486
1998-06-10 07:48:00,19324,18096
1998-06-10 07:49:00,19955,19519
1998-06-10 07:50:00,19524,20155
1998-06-10 07:51:00,18915,20014
1998-06-10 07:52:00,20079,19802
1998-06-10 07:53:00,18946,20629
1998-06-10 07:54:00,19381,19870
1998-06-10 07:55:00,20240,20167
1998-06-10 07:56:00,19145,20715
1998-06-10 07:57:00,18959,20077
1998-06-10 07:58:00,17871,19986
1998-06-10 07:59:00,18011,19397
1998-06-10 08:00:00,17623,19251
1998-06-10 08:01:00,19900,18909
1998-06-10 08:02:00,19643,19924
1998-06-10 08:03:00,19530,19957
1998-06-10 08:04:00,19206,20041
1998-06-10 08:05:00,19530,19961
1998-06-10 08:06:00,18152,20205
1998-06-10 08:07:00,19089,19458
1998-06-10 08:08:00,19639,19876
1998-06-10 08:09:00,20054,20194
1998-06-10 08:10:00,19006,20505
1998-06-10 08:11:00,18565,19965
1998-06-10 08:12:00,19348,19729
1998-06-10 08:13:00,19136,20051
1998-06-10 08:14:00,19382,19911
1998-06-10 08:15:00,18569,20049
1998-06-10 08:16:00,18446,19631
1998-06-10 08:17:00,18669,19513
1998-06-10 08:18:00,19855,19545
1998-06-10 08:19:00,18314,20165
1998-06-10 08:20:00,18422,19401
1998-06-10 08:21:00,18369,19433
1998-06-10 08:22:00,19105,19336
1998-06-10 08:23:00,17267,19672
1998-06-10 08:24:00,17323,18789
1998-06-10 08:25:00,18299,18657
1998-06-10 08:26:00,19129,19015
1998-06-10 08:27:00,20342,19471
1998-06-10 08:28:00,18545,20323
1998-06-10 08:29:00,19133,19463
1998-06-10 08:30:00,19534,19895
1998-06-10 08:31:00,20847,20154
1998-06-10 08:32:00,18946,21038
1998-06-10 08:33:00,18565,19994
1998-06-10 08:34:00,19866,19811
1998-06-10 08:35:00,20512,20446
1998-06-10 08:36:00,19827,20845
1998-06-10 08:37:00,19795,20514
1998-06-10 08:38:00,19279,20603
1998-06-10 08:39:00,19302,20290
1998-06-10 08:40:00,20608,20237
1998-06-10 08:41:00,21125,20909
1998-06-10 08:42:00,20165,21402
1998-06-10 08:43:00,20392,20947
1998-06-10 08:44:00,20141,21136
1998-06-10 08:45:00,19849,20967
1998-06-10 08:46:00,20375,20786
1998-06-10 08:47:00,20094,21042
1998-06-10 08:48:00,20390,20888
1998-06-10 08:49:00,20670,21051
1998-06-10 08:50:00,21342,21227
1998-06-10 08:51:00,20796,21671
1998-06-10 08:52:00,19963,21476
1998-06-10 08:53:00,21574,21067
1998-06-10 08:54:00,20939,21912
1998-06-10 08:55:00,21009,21585
1998-06-10 08:56:00,19738,21679
1998-06-10 08:57:00,20131,21034
1998-06-10 08:58:00,20158,21097
1998-06-10 08:59:00,20948,21017
1998-06-10 09:00:00,21039,21384
1998-06-10 09:01:00,20458,21523
1998-06-10 09:02:00,21496,21277
1998-06-10 09:03:00,20373,21868
1998-06-10 09:04:00,21501,21301
1998-06-10 09:05:00,20431,21919
1998-06-10 09:06:00,21565,21369
1998-06-10 09:07:00,21009,21997
1998-06-10 09:08:00,20236,21733
1998-06-10 09:09:00,21729,21334
1998-06-10 09:10:00,19842,22079
1998-06-10 09:11:00,21251,21108
1998-06-10 09:12:00,20432,21724
1998-06-10 09:13:00,20252,21313
1998-06-10 09:14:00,20777,21173
1998-06-10 09:15:00,20574,21426
1998-06-10 09:16:00,20324,21303
1998-06-10 09:17:00,20133,21176
1998-06-10 09:18:00,20237,21050
1998-06-10 09:19:00,19872,21040
1998-06-10 09:20:00,19660,20815
1998-06-10 09:21:00,20378,20651
1998-06-10 09:22:00,19786,20965
1998-06-10 09:23:00,20129,20651
1998-06-10 09:24:00,20174,20812
1998-06-10 09:25:00,19441,20858
1998-06-10 09:26:00,19512,20471
1998-06-10 09:27:00,20217,20451
1998-06-10 09:28:00,21350,20782
1998-06-10 09:29:00,20950,21525
1998-06-10 09:30:00,20458,21431
1998-06-10 09:31:00,20288,21258
1998-06-10 09:32:00,19556,21177
1998-06-10 09:33:00,20018,20734
1998-06-10 09:34:00,19320,20859
1998-06-10 09:35:00,21017,20436
1998-06-10 09:36:00,20566,21274
1998-06-10 09:37:00,20269,21097
1998-06-10 09:38:00,19913,20996
1998-06-10 09:39:00,19987,20838
1998-06-10 09:40:00,20791,20834
1998-06-10 09:41:00,21855,21264
1998-06-10 09:42:00,22052,22048
1998-06-10 09:43:00,20989,22325
1998-06-10 09:44:00,20759,21849
1998-06-10 09:45:00,20102,21721
1998-06-10 09:46:00,19957,21293
1998-06-10 09:47:00,20510,21082
1998-06-10 09:48:00,21117,21250
1998-06-10 09:49:00,20999,21568
1998-06-10 09:50:00,21562,21558
1998-06-10 09:51:00,20884,21939
1998-06-10 09:52:00,22308,21642
1998-06-10 09:53:00,22175,22536
1998-06-10 09:54:00,20621,22586
1998-06-10 09:55:00,19946,21826
1998-06-10 09:56:00,21235,21409
1998-06-10 09:57:00,21444,21865
1998-06-10 09:58:00,20992,21946
1998-06-10 09:59:00,21055,21746
1998-06-10 10:00:00,21364,21799
1998-06-10 10:01:00,20776,21968
1998-06-10 10:02:00,19950,21649
1998-06-10 10:03:00,19425,21216
1998-06-10 10:04:00,18425,20813
1998-06-10 10:05:00,19953,20178
1998-06-10 10:06:00,20339,20608
1998-06-10 10:07:00,20379,20778
1998-06-10 10:08:00,21345,20842
1998-06-10 10:09:00,20251,21540
1998-06-10 10:10:00,19559,21020
1998-06-10 10:11:00,20987,20709
1998-06-10 10:12:00,20282,21437
1998-06-10 10:13:00,20318,21032
1998-06-10 10:14:00,21372,21089
1998-06-10 10:15:00,21185,21731
