timestamp,requests,predict,replicas
2015-03-16 01:51:00,84270,84570,5
2015-03-16 01:52:00,85309,84594,5
2015-03-16 01:53:00,86546,85142,5
2015-03-16 01:54:00,89020,85878,5
2015-03-16 01:55:00,87160,86964,5
2015-03-16 01:56:00,86584,87024,5
2015-03-16 01:57:00,86962,86509,5
2015-03-16 01:58:00,85756,86572,5
2015-03-16 01:59:00,85221,85797,5
2015-03-16 02:00:00,84834,85425,5
2015-03-16 02:01:00,85265,85102,5
2015-03-16 02:02:00,87404,85360,5
2015-03-16 02:03:00,86965,86326,5
2015-03-16 02:04:00,87324,86839,5
2015-03-16 02:05:00,88323,87175,5
2015-03-16 02:06:00,87017,87728,5
2015-03-16 02:07:00,87465,87043,5
2015-03-16 02:08:00,87139,87195,5
2015-03-16 02:09:00,85389,87037,5
2015-03-16 02:10:00,85486,85672,5
2015-03-16 02:11:00,84865,85672,5
2015-03-16 02:12:00,84947,85269,5
2015-03-16 02:13:00,86115,85267,5
2015-03-16 02:14:00,88859,85847,5
2015-03-16 02:15:00,87825,86924,5
2015-03-16 02:16:00,87524,87507,5
2015-03-16 02:17:00,86985,87520,5
2015-03-16 02:18:00,85821,86930,5
2015-03-16 02:19:00,85448,85875,5
2015-03-16 02:20:00,85566,85570,5
2015-03-16 02:21:00,85427,85630,5
2015-03-16 02:22:00,85272,85640,5
2015-03-16 02:23:00,86038,85597,5
2015-03-16 02:24:00,86421,85999,5
2015-03-16 02:25:00,84808,86297,5
2015-03-16 02:26:00,85746,85229,5
2015-03-16 02:27:00,86136,85570,5
2015-03-16 02:28:00,84674,85862,5
2015-03-16 02:29:00,84901,85013,5
2015-03-16 02:30:00,86670,85029,5
2015-03-16 02:31:00,86340,85817,5
2015-03-16 02:32:00,86166,86180,5
2015-03-16 02:33:00,86732,86243,5
2015-03-16 02:34:00,85735,86502,5
2015-03-16 02:35:00,85058,85836,5
2015-03-16 02:36:00,84218,85263,5
2015-03-16 02:37:00,84383,84544,5
2015-03-16 02:38:00,83205,84547,5
2015-03-16 02:39:00,83406,83768,5
2015-03-16 02:40:00,84486,83828,5
2015-03-16 02:41:00,84200,84319,5
2015-03-16 02:42:00,85046,84404,5
2015-03-16 02:43:00,84609,84873,5
2015-03-16 02:44:00,84965,84727,5
2015-03-16 02:45:00,84430,84863,5
2015-03-16 02:46:00,84113,84495,5
2015-03-16 02:47:00,83429,84216,5
2015-03-16 02:48:00,82994,83653,5
2015-03-16 02:49:00,82725,83307,5
2015-03-16 02:50:00,83652,83078,5
2015-03-16 02:51:00,83201,83528,5
2015-03-16 02:52:00,82757,83457,5
2015-03-16 02:53:00,84226,83145,5
2015-03-16 02:54:00,83478,83776,5
2015-03-16 02:55:00,83013,83605,5
2015-03-16 02:56:00,82431,83271,5
2015-03-16 02:57:00,81854,82705,5
2015-03-16 02:58:00,81356,82192,5
2015-03-16 02:59:00,81213,81762,5
2015-03-16 03:00:00,85191,81590,5
2015-03-16 03:01:00,84540,82796,5
2015-03-16 03:02:00,85378,83783,5
2015-03-16 03:03:00,84261,84784,5
2015-03-16 03:04:00,82541,84400,5
2015-03-16 03:05:00,84590,82741,5
2015-03-16 03:06:00,83054,83632,5
2015-03-16 03:07:00,82195,83109,5
2015-03-16 03:08:00,82476,82622,5
2015-03-16 03:09:00,81806,82687,5
2015-03-16 03:10:00,83690,82300,5
2015-03-16 03:11:00,84542,83091,5
2015-03-16 03:12:00,83251,83888,5
2015-03-16 03:13:00,81943,83585,5
2015-03-16 03:14:00,83150,82400,5
2015-03-16 03:15:00,82014,82901,5
2015-03-16 03:16:00,82047,82220,5
2015-03-16 03:17:00,80669,82234,5
2015-03-16 03:18:00,79430,81217,5
2015-03-16 03:19:00,79999,80247,5
2015-03-16 03:20:00,80796,80406,5
2015-03-16 03:21:00,80883,80766,5
2015-03-16 03:22:00,80492,80959,5
2015-03-16 03:23:00,80010,80804,5
2015-03-16 03:24:00,80336,80399,5
2015-03-16 03:25:00,79509,80400,5
2015-03-16 03:26:00,79692,79798,5
2015-03-16 03:27:00,80018,79786,5
2015-03-16 03:28:00,77280,79937,5
2015-03-16 03:29:00,78238,78013,5
2015-03-16 03:30:00,78765,78452,5
2015-03-16 03:31:00,78733,78680,5
2015-03-16 03:32:00,78958,78801,5
2015-03-16 03:33:00,78715,78976,5
2015-03-16 03:34:00,79067,78865,5
2015-03-16 03:35:00,78579,78995,5
2015-03-16 03:36:00,78674,78696,5
2015-03-16 03:37:00,79359,78671,5
2015-03-16 03:38:00,78807,78997,5
2015-03-16 03:39:00,78320,78863,5
2015-03-16 03:40:00,80269,78534,5
2015-03-16 03:41:00,79164,79379,5
2015-03-16 03:42:00,77554,79211,5
2015-03-16 03:43:00,79049,78081,5
2015-03-16 03:44:00,78573,78683,5
2015-03-16 03:45:00,78075,78551,5
2015-03-16 03:46:00,77806,78304,5
2015-03-16 03:47:00,77858,78034,5
2015-03-16 03:48:00,78283,77955,5
2015-03-16 03:49:00,78027,78179,5
2015-03-16 03:50:00,78116,78133,5
2015-03-16 03:51:00,77858,78135,5
2015-03-16 03:52:00,77845,77940,5
2015-03-16 03:53:00,78499,77902,5
2015-03-16 03:54:00,78668,78222,5
2015-03-16 03:55:00,77054,78454,5
2015-03-16 03:56:00,78232,77444,5
2015-03-16 03:57:00,79123,77940,5
2015-03-16 03:58:00,78503,78537,5
2015-03-16 03:59:00,78737,78520,5
2015-03-16 04:00:00,78583,78662,5
2015-03-16 04:01:00,77238,78554,5
2015-03-16 04:02:00,78239,77578,5
2015-03-16 04:03:00,77118,78005,5
2015-03-16 04:04:00,77288,77344,5
2015-03-16 04:05:00,77631,77371,5
2015-03-16 04:06:00,76613,77577,5
2015-03-16 04:07:00,76048,76982,5
2015-03-16 04:08:00,76450,76430,5
2015-03-16 04:09:00,76107,76494,5
2015-03-16 04:10:00,76528,76268,5
2015-03-16 04:11:00,76957,76457,5
2015-03-16 04:12:00,77099,76783,5
2015-03-16 04:13:00,75642,76975,5
2015-03-16 04:14:00,76994,76025,5
2015-03-16 04:15:00,76602,76565,5
2015-03-16 04:16:00,75755,76499,5
2015-03-16 04:17:00,75491,75975,5
2015-03-16 04:18:00,75030,75646,5
2015-03-16 04:19:00,75846,75215,4
2015-03-16 04:20:00,76940,75617,5
2015-03-16 04:21:00,75899,76333,5
2015-03-16 04:22:00,76347,76100,5
2015-03-16 04:23:00,76241,76251,5
2015-03-16 04:24:00,76840,76190,5
2015-03-16 04:25:00,74527,76495,5
2015-03-16 04:26:00,74361,74900,4
2015-03-16 04:27:00,74899,74557,4
2015-03-16 04:28:00,74590,74769,4
2015-03-16 04:29:00,73684,74704,4
2015-03-16 04:30:00,73918,74077,4
2015-03-16 04:31:00,73660,74039,4
2015-03-16 04:32:00,73744,73847,4
2015-03-16 04:33:00,74535,73827,4
2015-03-16 04:34:00,73886,74249,4
2015-03-16 04:35:00,73160,73983,4
2015-03-16 04:36:00,72615,73396,4
2015-03-16 04:37:00,74030,72819,4
2015-03-16 04:38:00,72900,73469,4
2015-03-16 04:39:00,72368,73049,4
2015-03-16 04:40:00,71805,72595,4
2015-03-16 04:41:00,72254,72042,4
2015-03-16 04:42:00,71333,72209,4
2015-03-16 04:43:00,72332,71621,4
2015-03-16 04:44:00,72435,72068,4
2015-03-16 04:45:00,72141,72291,4
2015-03-16 04:46:00,71859,72197,4
2015-03-16 04:47:00,71956,71960,4
2015-03-16 04:48:00,71817,71890,4
2015-03-16 04:49:00,71740,71771,4
2015-03-16 04:50:00,70785,71693,4
2015-03-16 04:51:00,72168,70992,4
2015-03-16 04:52:00,71351,71631,4
2015-03-16 04:53:00,71007,71418,4
2015-03-16 04:54:00,72138,71134,4
2015-03-16 04:55:00,70648,71673,4
2015-03-16 04:56:00,70568,70860,4
2015-03-16 04:57:00,70298,70650,4
2015-03-16 04:58:00,70677,70393,4
2015-03-16 04:59:00,71443,70566,4
2015-03-16 05:00:00,72269,71052,4
2015-03-16 05:01:00,71581,71704,4
2015-03-16 05:02:00,71723,71575,4
2015-03-16 05:03:00,70296,71596,4
2015-03-16 05:04:00,69118,70493,4
2015-03-16 05:05:00,71298,69321,4
2015-03-16 05:06:00,70635,70349,4
2015-03-16 05:07:00,70344,70496,4
2015-03-16 05:08:00,71134,70455,4
2015-03-16 05:09:00,70531,70867,4
2015-03-16 05:10:00,70978,70594,4
2015-03-16 05:11:00,70726,70773,4
2015-03-16 05:12:00,70717,70652,4
2015-03-16 05:13:00,71193,70595,4
2015-03-16 05:14:00,71321,70874,4
2015-03-16 05:15:00,70414,71097,4
2015-03-16 05:16:00,70782,70532,4
2015-03-16 05:17:00,69828,70631,4
2015-03-16 05:18:00,69658,69986,4
2015-03-16 05:19:00,69690,69739,4
2015-03-16 05:20:00,71564,69718,4
2015-03-16 05:21:00,70242,70629,4
2015-03-16 05:22:00,68794,70318,4
2015-03-16 05:23:00,69431,69158,4
2015-03-16 05:24:00,70858,69341,4
2015-03-16 05:25:00,70144,70098,4
2015-03-16 05:26:00,69780,70067,4
2015-03-16 05:27:00,69145,69845,4
2015-03-16 05:28:00,70336,69296,4
2015-03-16 05:29:00,70170,69853,4
2015-03-16 05:30:00,71075,69985,4
2015-03-16 05:31:00,70047,70517,4
2015-03-16 05:32:00,68667,70085,4
2015-03-16 05:33:00,68244,68932,4
2015-03-16 05:34:00,69683,68440,4
2015-03-16 05:35:00,69266,69146,4
2015-03-16 05:36:00,69614,69183,4
2015-03-16 05:37:00,69597,69462,4
2015-03-16 05:38:00,69369,69529,4
2015-03-16 05:39:00,70177,69370,4
2015-03-16 05:40:00,69608,69768,4
2015-03-16 05:41:00,69345,69526,4
2015-03-16 05:42:00,68294,69305,4
2015-03-16 05:43:00,68552,68476,4
2015-03-16 05:44:00,68878,68533,4
2015-03-16 05:45:00,69457,68733,4
2015-03-16 05:46:00,69689,69143,4
2015-03-16 05:47:00,68997,69426,4
2015-03-16 05:48:00,68214,69079,4
2015-03-16 05:49:00,68812,68413,4
2015-03-16 05:50:00,69897,68608,4
2015-03-16 05:51:00,68426,69225,4
2015-03-16 05:52:00,69891,68544,4
2015-03-16 05:53:00,69124,69247,4
2015-03-16 05:54:00,68276,69046,4
2015-03-16 05:55:00,67953,68453,4
2015-03-16 05:56:00,66882,68077,4
2015-03-16 05:57:00,67081,67165,4
2015-03-16 05:58:00,66577,67181,4
2015-03-16 05:59:00,67101,66850,4
2015-03-16 06:00:00,68678,67106,4
2015-03-16 06:01:00,68035,67879,4
2015-03-16 06:02:00,69312,67898,4
2015-03-16 06:03:00,68045,68555,4
2015-03-16 06:04:00,67739,68014,4
2015-03-16 06:05:00,68951,67721,4
2015-03-16 06:06:00,67786,68259,4
2015-03-16 06:07:00,66430,67753,4
2015-03-16 06:08:00,67266,66703,4
2015-03-16 06:09:00,67439,67090,4
2015-03-16 06:10:00,67388,67306,4
2015-03-16 06:11:00,67128,67358,4
2015-03-16 06:12:00,66487,67211,4
2015-03-16 06:13:00,66370,66680,4
2015-03-16 06:14:00,67641,66474,4
2015-03-16 06:15:00,68566,67079,4
2015-03-16 06:16:00,67332,67712,4
2015-03-16 06:17:00,67481,67330,4
2015-03-16 06:18:00,66451,67376,4
2015-03-16 06:19:00,66932,66597,4
2015-03-16 06:20:00,67299,66759,4
2015-03-16 06:21:00,66968,66996,4
2015-03-16 06:22:00,66887,66907,4
2015-03-16 06:23:00,67920,66868,4
2015-03-16 06:24:00,66807,67404,4
2015-03-16 06:25:00,66341,66873,4
2015-03-16 06:26:00,66112,66470,4
2015-03-16 06:27:00,66141,66193,4
2015-03-16 06:28:00,67094,66133,4
2015-03-16 06:29:00,66731,66650,4
2015-03-16 06:30:00,67353,66620,4
2015-03-16 06:31:00,66385,66986,4
2015-03-16 06:32:00,65704,66461,4
2015-03-16 06:33:00,66477,65903,4
2015-03-16 06:34:00,67340,66183,4
2015-03-16 06:35:00,67516,66705,4
2015-03-16 06:36:00,66962,67059,4
2015-03-16 06:37:00,65406,66910,4
2015-03-16 06:38:00,64628,65718,4
2015-03-16 06:39:00,64926,64937,4
2015-03-16 06:40:00,68346,65007,4
2015-03-16 06:41:00,64848,66282,4
2015-03-16 06:42:00,64468,64923,4
2015-03-16 06:43:00,65581,64771,4
2015-03-16 06:44:00,65900,65260,4
2015-03-16 06:45:00,65803,65556,4
2015-03-16 06:46:00,65195,65637,4
2015-03-16 06:47:00,66357,65269,4
2015-03-16 06:48:00,65442,65777,4
2015-03-16 06:49:00,64739,65398,4
2015-03-16 06:50:00,65906,64946,4
2015-03-16 06:51:00,65518,65375,4
2015-03-16 06:52:00,64473,65323,4
2015-03-16 06:53:00,66011,64728,4
2015-03-16 06:54:00,66701,65379,4
2015-03-16 06:55:00,65870,65907,4
2015-03-16 06:56:00,64798,65756,4
2015-03-16 06:57:00,64836,65042,4
2015-03-16 06:58:00,64932,64862,4
2015-03-16 06:59:00,64877,64850,4
2015-03-16 07:00:00,66393,64854,4
2015-03-16 07:01:00,66877,65580,4
2015-03-16 07:02:00,66877,66104,4
2015-03-16 07:03:00,68245,66442,4
2015-03-16 07:04:00,66089,67170,4
2015-03-16 07:05:00,66170,66103,4
2015-03-16 07:06:00,65962,66030,4
2015-03-16 07:07:00,68016,65845,4
2015-03-16 07:08:00,66108,66807,4
2015-03-16 07:09:00,69659,66114,4
2015-03-16 07:10:00,66817,67453,4
2015-03-16 07:11:00,65532,66650,4
2015-03-16 07:12:00,66785,65838,4
2015-03-16 07:13:00,67535,66378,4
2015-03-16 07:14:00,67088,66890,4
2015-03-16 07:15:00,68243,66945,4
2015-03-16 07:16:00,67195,67596,4
2015-03-16 07:17:00,66983,67197,4
2015-03-16 07:18:00,66542,66981,4
2015-03-16 07:19:00,66809,66623,4
2015-03-16 07:20:00,67403,66648,4
2015-03-16 07:21:00,66608,67004,4
2015-03-16 07:22:00,67141,66679,4
2015-03-16 07:23:00,67224,66941,4
2015-03-16 07:24:00,65544,67018,4
2015-03-16 07:25:00,66365,65853,4
2015-03-16 07:26:00,65731,66157,4
2015-03-16 07:27:00,66777,65803,4
2015-03-16 07:28:00,67858,66347,4
2015-03-16 07:29:00,69939,67039,4
2015-03-16 07:30:00,67286,68157,4
2015-03-16 07:31:00,66314,67323,4
2015-03-16 07:32:00,65463,66538,4
2015-03-16 07:33:00,63785,65663,4
2015-03-16 07:34:00,65626,64159,4
2015-03-16 07:35:00,63980,65101,4
2015-03-16 07:36:00,65137,64323,4
2015-03-16 07:37:00,65609,64996,4
2015-03-16 07:38:00,65666,65374,4
2015-03-16 07:39:00,66368,65536,4
2015-03-16 07:40:00,65596,65859,4
2015-03-16 07:41:00,65799,65504,4
2015-03-16 07:42:00,64591,65551,4
2015-03-16 07:43:00,64596,64712,4
2015-03-16 07:44:00,64459,64632,4
2015-03-16 07:45:00,64125,64483,4
2015-03-16 07:46:00,63304,64297,4
2015-03-16 07:47:00,63903,63693,4
2015-03-16 07:48:00,64074,63909,4
2015-03-16 07:49:00,64289,64012,4
2015-03-16 07:50:00,64352,64157,4
2015-03-16 07:51:00,63860,64217,4
2015-03-16 07:52:00,67009,63911,4
2015-03-16 07:53:00,67389,65020,4
2015-03-16 07:54:00,68137,65782,4
2015-03-16 07:55:00,65340,66712,4
2015-03-16 07:56:00,65601,65421,4
2015-03-16 07:57:00,65850,65431,4
2015-03-16 07:58:00,64994,65518,4
2015-03-16 07:59:00,65239,65066,4
2015-03-16 08:00:00,64362,65195,4
2015-03-16 08:01:00,62902,64635,4
2015-03-16 08:02:00,64678,63486,4
2015-03-16 08:03:00,63739,64235,4
2015-03-16 08:04:00,63967,63863,4
2015-03-16 08:05:00,64422,63993,4
2015-03-16 08:06:00,65512,64230,4
2015-03-16 08:07:00,64579,64804,4
2015-03-16 08:08:00,64954,64485,4
2015-03-16 08:09:00,64740,64673,4
2015-03-16 08:10:00,64470,64531,4
2015-03-16 08:11:00,64888,64372,4
2015-03-16 08:12:00,64143,64599,4
2015-03-16 08:13:00,65019,64187,4
2015-03-16 08:14:00,67465,64618,4
2015-03-16 08:15:00,65848,65691,4
2015-03-16 08:16:00,65098,65520,4
2015-03-16 08:17:00,65566,65188,4
2015-03-16 08:18:00,64182,65300,4
2015-03-16 08:19:00,65115,64357,4
2015-03-16 08:20:00,65415,64779,4
2015-03-16 08:21:00,65404,65059,4
2015-03-16 08:22:00,64601,65218,4
2015-03-16 08:23:00,65687,64792,4
2015-03-16 08:24:00,65354,65269,4
2015-03-16 08:25:00,64879,65141,4
2015-03-16 08:26:00,64576,64900,4
2015-03-16 08:27:00,64782,64637,4
2015-03-16 08:28:00,67078,64667,4
2015-03-16 08:29:00,64691,65669,4
2015-03-16 08:30:00,64365,64721,4
2015-03-16 08:31:00,65269,64519,4
2015-03-16 08:32:00,65193,64877,4
2015-03-16 08:33:00,63579,64974,4
2015-03-16 08:34:00,64489,63929,4
2015-03-16 08:35:00,64706,64281,4
2015-03-16 08:36:00,64531,64456,4
2015-03-16 08:37:00,64276,64488,4
2015-03-16 08:38:00,63261,64354,4
2015-03-16 08:39:00,63715,63564,4
2015-03-16 08:40:00,65028,63676,4
2015-03-16 08:41:00,65787,64312,4
2015-03-16 08:42:00,65308,64914,4
2015-03-16 08:43:00,65712,64994,4
2015-03-16 08:44:00,64824,65297,4
2015-03-16 08:45:00,64235,64796,4
2015-03-16 08:46:00,63443,64319,4
2015-03-16 08:47:00,65303,63652,4
2015-03-16 08:48:00,64309,64456,4
2015-03-16 08:49:00,66016,64226,4
2015-03-16 08:50:00,66591,65125,4
2015-03-16 08:51:00,64093,65702,4
2015-03-16 08:52:00,65041,64366,4
2015-03-16 08:53:00,66278,64709,4
2015-03-16 08:54:00,67342,65319,4
2015-03-16 08:55:00,67121,66123,4
2015-03-16 08:56:00,66608,66520,4
2015-03-16 08:57:00,66842,66473,4
2015-03-16 08:58:00,67001,66535,4
2015-03-16 08:59:00,68363,66649,4
2015-03-16 09:00:00,67183,67353,4
2015-03-16 09:01:00,68144,66993,4
2015-03-16 09:02:00,69702,67561,4
2015-03-16 09:03:00,67429,68450,4
2015-03-16 09:04:00,67805,67502,4
2015-03-16 09:05:00,68151,67621,4
2015-03-16 09:06:00,67864,67811,4
2015-03-16 09:07:00,67973,67743,4
2015-03-16 09:08:00,68163,67835,4
2015-03-16 09:09:00,68527,67981,4
2015-03-16 09:10:00,68602,68219,4
2015-03-16 09:11:00,68445,68376,4
2015-03-16 09:12:00,68195,68335,4
2015-03-16 09:13:00,68333,68120,4
2015-03-16 09:14:00,67838,68167,4
2015-03-16 09:15:00,67185,67856,4
2015-03-16 09:16:00,66675,67339,4
2015-03-16 09:17:00,66412,66880,4
2015-03-16 09:18:00,68034,66612,4
2015-03-16 09:19:00,67526,67387,4
2015-03-16 09:20:00,67683,67394,4
2015-03-16 09:21:00,66862,67557,4
2015-03-16 09:22:00,68456,67004,4
2015-03-16 09:23:00,67169,67687,4
2015-03-16 09:24:00,68035,67132,4
2015-03-16 09:25:00,68710,67583,4
2015-03-16 09:26:00,68685,68066,4
2015-03-16 09:27:00,69792,68311,4
2015-03-16 09:28:00,69470,68999,4
2015-03-16 09:29:00,69784,69107,4
2015-03-16 09:30:00,69023,69372,4
2015-03-16 09:31:00,68834,68953,4
2015-03-16 09:32:00,68125,68757,4
2015-03-16 09:33:00,68347,68189,4
2015-03-16 09:34:00,68208,68274,4
2015-03-16 09:35:00,69488,68222,4
2015-03-16 09:36:00,70121,68903,4
2015-03-16 09:37:00,69653,69510,4
2015-03-16 09:38:00,70908,69529,4
2015-03-16 09:39:00,70083,70168,4
2015-03-16 09:40:00,70113,69930,4
2015-03-16 09:41:00,68665,69908,4
2015-03-16 09:42:00,68821,68790,4
2015-03-16 09:43:00,69922,68753,4
2015-03-16 09:44:00,71562,69393,4
2015-03-16 09:45:00,70115,70420,4
2015-03-16 09:46:00,68667,70181,4
2015-03-16 09:47:00,69832,68996,4
2015-03-16 09:48:00,68882,69465,4
2015-03-16 09:49:00,69891,68946,4
2015-03-16 09:50:00,70066,69471,4
2015-03-16 09:51:00,69842,69750,4
2015-03-16 09:52:00,69172,69772,4
2015-03-16 09:53:00,70131,69324,4
2015-03-16 09:54:00,71071,69753,4
2015-03-16 09:55:00,69850,70340,4
2015-03-16 09:56:00,70617,69885,4
2015-03-16 09:57:00,70074,70264,4
2015-03-16 09:58:00,65176,70005,4
2015-03-16 09:59:00,68914,65118,4
2015-03-16 10:00:00,70899,66834,4
2015-03-16 10:01:00,69799,68465,4
2015-03-16 10:02:00,73554,69369,4
2015-03-16 10:03:00,72334,70979,4
2015-03-16 10:04:00,71397,71714,4
2015-03-16 10:05:00,72012,71462,4
2015-03-16 10:06:00,72707,71589,4
2015-03-16 10:07:00,71019,71970,4
2015-03-16 10:08:00,71070,70979,4
2015-03-16 10:09:00,69582,70977,4
2015-03-16 10:10:00,70809,69847,4
2015-03-16 10:11:00,70009,70467,4
2015-03-16 10:12:00,70087,70234,4
2015-03-16 10:13:00,70364,70189,4
2015-03-16 10:14:00,71080,70321,4
2015-03-16 10:15:00,71226,70760,4
2015-03-16 10:16:00,70502,71001,4
2015-03-16 10:17:00,71564,70579,4
2015-03-16 10:18:00,70480,71054,4
2015-03-16 10:19:00,70274,70506,4
2015-03-16 10:20:00,70272,70282,4
2015-03-16 10:21:00,70352,70203,4
2015-03-16 10:22:00,69347,70255,4
2015-03-16 10:23:00,69922,69574,4
2015-03-16 10:24:00,70794,69817,4
2015-03-16 10:25:00,70058,70352,4
2015-03-16 10:26:00,70863,70112,4
2015-03-16 10:27:00,70308,70530,4
2015-03-16 10:28:00,71081,70280,4
2015-03-16 10:29:00,70598,70671,4
2015-03-16 10:30:00,71943,70512,4
2015-03-16 10:31:00,71144,71194,4
2015-03-16 10:32:00,70004,71030,4
2015-03-16 10:33:00,70792,70187,4
2015-03-16 10:34:00,71371,70507,4
2015-03-16 10:35:00,70052,70934,4
2015-03-16 10:36:00,69817,70241,4
2015-03-16 10:37:00,70479,69931,4
2015-03-16 10:38:00,70524,70264,4
2015-03-16 10:39:00,69712,70394,4
2015-03-16 10:40:00,70948,69909,4
2015-03-16 10:41:00,69675,70455,4
2015-03-16 10:42:00,69776,69807,4
2015-03-16 10:43:00,69684,69779,4
2015-03-16 10:44:00,69239,69681,4
2015-03-16 10:45:00,69113,69327,4
2015-03-16 10:46:00,69875,69176,4
2015-03-16 10:47:00,69174,69586,4
2015-03-16 10:48:00,69337,69262,4
2015-03-16 10:49:00,69708,69292,4
2015-03-16 10:50:00,69221,69508,4
2015-03-16 10:51:00,69321,69233,4
2015-03-16 10:52:00,69640,69239,4
2015-03-16 10:53:00,68466,69413,4
2015-03-16 10:54:00,69909,68642,4
2015-03-16 10:55:00,70349,69308,4
2015-03-16 10:56:00,70318,69808,4
2015-03-16 10:57:00,69278,70044,4
2015-03-16 10:58:00,69312,69423,4
2015-03-16 10:59:00,68712,69273,4
2015-03-16 11:00:00,69798,68789,4
2015-03-16 11:01:00,67905,69335,4
2015-03-16 11:02:00,69118,68163,4
2015-03-16 11:03:00,68217,68739,4
2015-03-16 11:04:00,69603,68360,4
