timestamp,requests,predict,replicas
1998-06-09 22:50:00,11418,13694,1
1998-06-09 22:51:00,12146,13042,1
1998-06-09 22:52:00,12452,13323,1
1998-06-09 22:53:00,12981,13513,1
1998-06-09 22:54:00,12497,13789,1
1998-06-09 22:55:00,13366,13565,1
1998-06-09 22:56:00,12935,14180,1
1998-06-09 22:57:00,11704,13948,1
1998-06-09 22:58:00,11918,13236,1
1998-06-09 22:59:00,12394,13303,1
1998-06-09 23:00:00,12244,13517,1
1998-06-09 23:01:00,11898,13353,1
1998-06-09 23:02:00,13293,13178,1
1998-06-09 23:03:00,13649,13989,1
1998-06-09 23:04:00,13428,14341,1
1998-06-09 23:05:00,13669,14238,1
1998-06-09 23:06:00,12271,14541,1
1998-06-09 23:07:00,12068,13684,1
1998-06-09 23:08:00,12710,13531,1
1998-06-09 23:09:00,12281,13856,1
1998-06-09 23:10:00,12041,13505,1
1998-06-09 23:11:00,12780,13331,1
1998-06-09 23:12:00,12098,13783,1
1998-06-09 23:13:00,12243,13382,1
1998-06-09 23:14:00,11906,13449,1
1998-06-09 23:15:00,12453,13238,1
1998-06-09 23:16:00,12640,13474,1
1998-06-09 23:17:00,12977,13627,1
1998-06-09 23:18:00,13058,13850,1
1998-06-09 23:19:00,12631,13958,1
1998-06-09 23:20:00,13373,13753,1
1998-06-09 23:21:00,13112,14254,1
1998-06-09 23:22:00,13361,14121,1
1998-06-09 23:23:00,12851,14280,1
1998-06-09 23:24:00,12577,14009,1
1998-06-09 23:25:00,12803,13823,1
1998-06-09 23:26:00,13383,13941,1
1998-06-09 23:27:00,13721,14277,1
1998-06-09 23:28:00,13376,14487,1
1998-06-09 23:29:00,13085,14342,1
1998-06-09 23:30:00,12727,14212,1
1998-06-09 23:31:00,12514,14012,1
1998-06-09 23:32:00,13356,13828,1
1998-06-09 23:33:00,12976,14271,1
1998-06-09 23:34:00,12673,14026,1
1998-06-09 23:35:00,12412,13844,1
1998-06-09 23:36:00,13012,13733,1
1998-06-09 23:37:00,12459,14023,1
1998-06-09 23:38:00,12912,13678,1
1998-06-09 23:39:00,12286,13911,1
1998-06-09 23:40:00,13361,13564,1
1998-06-09 23:41:00,13236,14198,1
1998-06-09 23:42:00,13121,14155,1
1998-06-09 23:43:00,13391,14090,1
1998-06-09 23:44:00,13203,14335,1
1998-06-09 23:45:00,13379,14257,1
1998-06-09 23:46:00,12799,14349,1
1998-06-09 23:47:00,13297,14023,1
1998-06-09 23:48:00,13059,14287,1
1998-06-09 23:49:00,12615,14159,1
1998-06-09 23:50:00,11824,13877,1
1998-06-09 23:51:00,13391,13429,1
1998-06-09 23:52:00,13517,14207,1
1998-06-09 23:53:00,13929,14298,1
1998-06-09 23:54:00,13252,14594,1
1998-06-09 23:55:00,12315,14292,1
1998-06-09 23:56:00,12706,13776,1
1998-06-09 23:57:00,13133,13965,1
1998-06-09 23:58:00,13505,14161,1
1998-06-09 23:59:00,13377,14320,1
1998-06-10 00:00:00,13601,14308,1
1998-06-10 00:01:00,12584,14505,1
1998-06-10 00:02:00,13080,13956,1
1998-06-10 00:03:00,12994,14199,1
1998-06-10 00:04:00,12808,14112,1
1998-06-10 00:05:00,13249,13933,1
1998-06-10 00:06:00,13134,14221,1
1998-06-10 00:07:00,12279,14170,1
1998-06-10 00:08:00,12367,13670,1
1998-06-10 00:09:00,13571,13697,1
1998-06-10 00:10:00,13475,14330,1
1998-06-10 00:11:00,13211,14292,1
1998-06-10 00:12:00,13279,14176,1
1998-06-10 00:13:00,13174,14307,1
1998-06-10 00:14:00,13099,14249,1
1998-06-10 00:15:00,13557,14205,1
1998-06-10 00:16:00,14144,14478,1
1998-06-10 00:17:00,13434,14896,1
1998-06-10 00:18:00,13395,14464,1
1998-06-10 00:19:00,14042,14487,1
1998-06-10 00:20:00,13661,14915,1
1998-06-10 00:21:00,13947,14661,1
1998-06-10 00:22:00,14254,14861,1
1998-06-10 00:23:00,13301,15113,1
1998-06-10 00:24:00,14139,14525,1
1998-06-10 00:25:00,14582,15045,1
1998-06-10 00:26:00,13148,15348,1
1998-06-10 00:27:00,13252,14482,1
1998-06-10 00:28:00,12406,14541,1
1998-06-10 00:29:00,13674,14046,1
1998-06-10 00:30:00,13364,14560,1
1998-06-10 00:31:00,13301,14410,1
1998-06-10 00:32:00,13194,14307,1
1998-06-10 00:33:00,13861,14300,1
1998-06-10 00:34:00,12039,14726,1
1998-06-10 00:35:00,13236,13744,1
1998-06-10 00:36:00,12710,14280,1
1998-06-10 00:37:00,13051,13952,1
1998-06-10 00:38:00,13716,14050,1
1998-06-10 00:39:00,12566,14519,1
1998-06-10 00:40:00,13041,13863,1
1998-06-10 00:41:00,13424,14105,1
1998-06-10 00:42:00,13444,14414,1
1998-06-10 00:43:00,13514,14322,1
1998-06-10 00:44:00,13211,14460,1
1998-06-10 00:45:00,12847,14300,1
1998-06-10 00:46:00,12696,14068,1
1998-06-10 00:47:00,12505,13976,1
1998-06-10 00:48:00,12248,13797,1
1998-06-10 00:49:00,12444,13574,1
1998-06-10 00:50:00,13292,13643,1
1998-06-10 00:51:00,12992,14104,1
1998-06-10 00:52:00,14313,13960,1
1998-06-10 00:53:00,13384,14849,1
1998-06-10 00:54:00,13211,14363,1
1998-06-10 00:55:00,13691,14290,1
1998-06-10 00:56:00,13761,14667,1
1998-06-10 00:57:00,12617,14685,1
1998-06-10 00:58:00,13661,13974,1
1998-06-10 00:59:00,12536,14618,1
1998-06-10 01:00:00,13635,13951,1
1998-06-10 01:01:00,15432,14506,1
1998-06-10 01:02:00,15315,15702,1
1998-06-10 01:03:00,14156,15723,1
1998-06-10 01:04:00,13589,15118,1
1998-06-10 01:05:00,13899,14916,1
1998-06-10 01:06:00,12491,15028,1
1998-06-10 01:07:00,12737,14162,1
1998-06-10 01:08:00,13534,14181,1
1998-06-10 01:09:00,13840,14515,1
1998-06-10 01:10:00,12858,14646,1
1998-06-10 01:11:00,12112,14202,1
1998-06-10 01:12:00,12562,13798,1
1998-06-10 01:13:00,13423,13851,1
1998-06-10 01:14:00,13630,14290,1
1998-06-10 01:15:00,13361,14372,1
1998-06-10 01:16:00,13853,14284,1
1998-06-10 01:17:00,14448,14708,1
1998-06-10 01:18:00,14667,15177,1
1998-06-10 01:19:00,14609,15357,1
1998-06-10 01:20:00,14370,15429,1
1998-06-10 01:21:00,14360,15345,1
1998-06-10 01:22:00,14172,15371,1
1998-06-10 01:23:00,14130,15239,1
1998-06-10 01:24:00,13658,15187,1
1998-06-10 01:25:00,14532,14880,1
1998-06-10 01:26:00,14601,15364,1
1998-06-10 01:27:00,14191,15424,1
1998-06-10 01:28:00,12514,15184,1
1998-06-10 01:29:00,13160,14370,1
1998-06-10 01:30:00,13690,14521,1
1998-06-10 01:31:00,14516,14710,1
1998-06-10 01:32:00,13880,15127,1
1998-06-10 01:33:00,12724,14807,1
1998-06-10 01:34:00,13374,14231,1
1998-06-10 01:35:00,14391,14545,1
1998-06-10 01:36:00,13392,15119,1
1998-06-10 01:37:00,13273,14456,1
1998-06-10 01:38:00,13270,14422,1
1998-06-10 01:39:00,13523,14440,1
1998-06-10 01:40:00,13861,14538,1
1998-06-10 01:41:00,13820,14739,1
1998-06-10 01:42:00,13673,14721,1
1998-06-10 01:43:00,13582,14674,1
1998-06-10 01:44:00,14252,14661,1
1998-06-10 01:45:00,13365,15053,1
1998-06-10 01:46:00,13010,14537,1
1998-06-10 01:47:00,13534,14307,1
1998-06-10 01:48:00,12478,14581,1
1998-06-10 01:49:00,12744,13960,1
1998-06-10 01:50:00,13748,14007,1
1998-06-10 01:51:00,14746,14557,1
1998-06-10 01:52:00,14398,15187,1
1998-06-10 01:53:00,13363,15081,1
1998-06-10 01:54:00,13374,14567,1
1998-06-10 01:55:00,13221,14586,1
1998-06-10 01:56:00,13780,14462,1
1998-06-10 01:57:00,13925,14707,1
1998-06-10 01:58:00,13430,14809,1
1998-06-10 01:59:00,13348,14517,1
1998-06-10 02:00:00,14232,14504,1
1998-06-10 02:01:00,13825,15023,1
1998-06-10 02:02:00,13959,14768,1
1998-06-10 02:03:00,13966,14893,1
1998-06-10 02:04:00,13349,14941,1
1998-06-10 02:05:00,13628,14555,1
1998-06-10 02:06:00,14026,14702,1
1998-06-10 02:07:00,14108,14932,1
1998-06-10 02:08:00,12461,14969,1
1998-06-10 02:09:00,13018,14100,1
1998-06-10 02:10:00,13247,14317,1
1998-06-10 02:11:00,12517,14370,1
1998-06-10 02:12:00,13316,13888,1
1998-06-10 02:13:00,13738,14273,1
1998-06-10 02:14:00,13817,14565,1
1998-06-10 02:15:00,14018,14611,1
1998-06-10 02:16:00,13112,14870,1
1998-06-10 02:17:00,13513,14322,1
1998-06-10 02:18:00,13506,14572,1
1998-06-10 02:19:00,13272,14569,1
1998-06-10 02:20:00,13086,14366,1
1998-06-10 02:21:00,13417,14253,1
1998-06-10 02:22:00,13963,14444,1
1998-06-10 02:23:00,13780,14765,1
1998-06-10 02:24:00,13349,14690,1
1998-06-10 02:25:00,14759,14453,1
1998-06-10 02:26:00,14170,15418,1
1998-06-10 02:27:00,12840,15048,1
1998-06-10 02:28:00,12401,14290,1
1998-06-10 02:29:00,13207,14029,1
1998-06-10 02:30:00,13877,14335,1
1998-06-10 02:31:00,14215,14660,1
1998-06-10 02:32:00,13473,14894,1
1998-06-10 02:33:00,13461,14516,1
1998-06-10 02:34:00,13935,14577,1
1998-06-10 02:35:00,12726,14870,1
1998-06-10 02:36:00,12737,14141,1
1998-06-10 02:37:00,12959,14053,1
1998-06-10 02:38:00,13615,14136,1
1998-06-10 02:39:00,14729,14459,1
1998-06-10 02:40:00,13455,15216,1
1998-06-10 02:41:00,12947,14492,1
1998-06-10 02:42:00,13431,14241,1
1998-06-10 02:43:00,13040,14555,1
1998-06-10 02:44:00,13427,14232,1
1998-06-10 02:45:00,12467,14409,1
1998-06-10 02:46:00,12606,13874,1
1998-06-10 02:47:00,12929,13875,1
1998-06-10 02:48:00,12831,14057,1
1998-06-10 02:49:00,12373,13939,1
1998-06-10 02:50:00,12228,13640,1
1998-06-10 02:51:00,12597,13548,1
1998-06-10 02:52:00,12083,13704,1
1998-06-10 02:53:00,11977,13395,1
1998-06-10 02:54:00,12562,13275,1
1998-06-10 02:55:00,12740,13586,1
1998-06-10 02:56:00,12955,13697,1
1998-06-10 02:57:00,12197,13855,1
1998-06-10 02:58:00,13468,13449,1
1998-06-10 02:59:00,13047,14252,1
1998-06-10 03:00:00,12947,14042,1
1998-06-10 03:01:00,12827,13957,1
1998-06-10 03:02:00,12281,13950,1
1998-06-10 03:03:00,12586,13599,1
1998-06-10 03:04:00,12672,13740,1
1998-06-10 03:05:00,13699,13788,1
1998-06-10 03:06:00,13013,14371,1
1998-06-10 03:07:00,13890,14030,1
1998-06-10 03:08:00,14062,14627,1
1998-06-10 03:09:00,13239,14864,1
1998-06-10 03:10:00,13295,14340,1
1998-06-10 03:11:00,12835,14420,1
1998-06-10 03:12:00,14300,14123,1
1998-06-10 03:13:00,14069,14982,1
1998-06-10 03:14:00,14216,14891,1
1998-06-10 03:15:00,14762,14999,1
1998-06-10 03:16:00,14016,15518,1
1998-06-10 03:17:00,13846,15059,1
1998-06-10 03:18:00,13772,14959,1
1998-06-10 03:19:00,14742,14920,1
1998-06-10 03:20:00,14860,15483,1
1998-06-10 03:21:00,15378,15605,1
1998-06-10 03:22:00,15268,15986,1
1998-06-10 03:23:00,14221,16032,1
1998-06-10 03:24:00,13803,15441,1
1998-06-10 03:25:00,13860,15183,1
1998-06-10 03:26:00,13049,15113,1
1998-06-10 03:27:00,12487,14575,1
1998-06-10 03:28:00,12055,14184,1
1998-06-10 03:29:00,13712,13899,1
1998-06-10 03:30:00,14192,14488,1
1998-06-10 03:31:00,13671,14785,1
1998-06-10 03:32:00,13626,14510,1
1998-06-10 03:33:00,13256,14611,1
1998-06-10 03:34:00,14111,14447,1
1998-06-10 03:35:00,13969,14938,1
1998-06-10 03:36:00,14549,14879,1
1998-06-10 03:37:00,15565,15291,1
1998-06-10 03:38:00,14480,16156,1
1998-06-10 03:39:00,14807,15407,1
1998-06-10 03:40:00,14760,15713,1
1998-06-10 03:41:00,14747,15736,1
1998-06-10 03:42:00,14798,15683,1
1998-06-10 03:43:00,14511,15746,1
1998-06-10 03:44:00,14910,15563,1
1998-06-10 03:45:00,14675,15796,1
1998-06-10 03:46:00,14210,15678,1
1998-06-10 03:47:00,14613,15376,1
1998-06-10 03:48:00,15466,15589,1
1998-06-10 03:49:00,14349,16108,1
1998-06-10 03:50:00,14872,15446,1
1998-06-10 03:51:00,13977,15781,1
1998-06-10 03:52:00,14182,15278,1
1998-06-10 03:53:00,15922,15303,1
1998-06-10 03:54:00,14686,16352,1
1998-06-10 03:55:00,13911,15605,1
1998-06-10 03:56:00,13968,15208,1
1998-06-10 03:57:00,14074,15254,1
1998-06-10 03:58:00,13541,15189,1
1998-06-10 03:59:00,12782,14827,1
1998-06-10 04:00:00,13033,14396,1
1998-06-10 04:01:00,14127,14365,1
1998-06-10 04:02:00,13749,14901,1
1998-06-10 04:03:00,13396,14670,1
1998-06-10 04:04:00,13330,14479,1
1998-06-10 04:05:00,12545,14479,1
1998-06-10 04:06:00,12829,14016,1
1998-06-10 04:07:00,11698,14069,1
1998-06-10 04:08:00,12781,13419,1
1998-06-10 04:09:00,12913,13816,1
1998-06-10 04:10:00,12344,13928,1
1998-06-10 04:11:00,13386,13581,1
1998-06-10 04:12:00,13143,14186,1
1998-06-10 04:13:00,13371,14117,1
1998-06-10 04:14:00,14013,14238,1
1998-06-10 04:15:00,13986,14820,1
1998-06-10 04:16:00,12502,14790,1
1998-06-10 04:17:00,11964,13908,1
1998-06-10 04:18:00,11343,13632,1
1998-06-10 04:19:00,12373,13193,1
1998-06-10 04:20:00,11624,13520,1
1998-06-10 04:21:00,12037,13120,1
1998-06-10 04:22:00,12526,13208,1
1998-06-10 04:23:00,12068,13530,1
1998-06-10 04:24:00,11881,13311,1
1998-06-10 04:25:00,11989,13154,1
1998-06-10 04:26:00,12366,13206,1
1998-06-10 04:27:00,13334,13373,1
1998-06-10 04:28:00,12728,14079,1
1998-06-10 04:29:00,13311,13688,1
1998-06-10 04:30:00,13700,14170,1
1998-06-10 04:31:00,12881,14554,1
1998-06-10 04:32:00,12605,13980,1
1998-06-10 04:33:00,13573,13845,1
1998-06-10 04:34:00,12546,14474,1
1998-06-10 04:35:00,12954,13789,1
1998-06-10 04:36:00,12374,14030,1
1998-06-10 04:37:00,12053,13721,1
1998-06-10 04:38:00,13220,13446,1
1998-06-10 04:39:00,13432,14097,1
1998-06-10 04:40:00,12748,14229,1
1998-06-10 04:41:00,12640,13803,1
1998-06-10 04:42:00,13948,13852,1
1998-06-10 04:43:00,13864,14640,1
1998-06-10 04:44:00,13613,14643,1
1998-06-10 04:45:00,13604,14518,1
1998-06-10 04:46:00,14007,14614,1
1998-06-10 04:47:00,13128,14920,1
1998-06-10 04:48:00,12928,14365,1
1998-06-10 04:49:00,11806,14219,1
1998-06-10 04:50:00,12458,13561,1
1998-06-10 04:51:00,12302,13751,1
1998-06-10 04:52:00,12525,13635,1
1998-06-10 04:53:00,12958,13640,1
1998-06-10 04:54:00,12486,13884,1
1998-06-10 04:55:00,11433,13665,1
1998-06-10 04:56:00,11481,13100,1
1998-06-10 04:57:00,11333,13026,1
1998-06-10 04:58:00,11704,12811,1
1998-06-10 04:59:00,11822,12887,1
1998-06-10 05:00:00,11915,12956,1
1998-06-10 05:01:00,12019,12998,1
1998-06-10 05:02:00,12547,13117,1
1998-06-10 05:03:00,12177,13488,1
1998-06-10 05:04:00,13342,13259,1
1998-06-10 05:05:00,12916,14101,1
1998-06-10 05:06:00,12001,13857,1
1998-06-10 05:07:00,12502,13282,1
1998-06-10 05:08:00,12899,13650,1
1998-06-10 05:09:00,12384,13891,1
1998-06-10 05:10:00,11982,13509,1
1998-06-10 05:11:00,11865,13314,1
1998-06-10 05:12:00,13053,13223,1
1998-06-10 05:13:00,13970,13894,1
1998-06-10 05:14:00,13681,14508,1
1998-06-10 05:15:00,11977,14369,1
1998-06-10 05:16:00,12026,13471,1
1998-06-10 05:17:00,12347,13517,1
1998-06-10 05:18:00,13084,13614,1
1998-06-10 05:19:00,12515,13947,1
1998-06-10 05:20:00,12021,13600,1
1998-06-10 05:21:00,11961,13344,1
1998-06-10 05:22:00,11864,13341,1
1998-06-10 05:23:00,12241,13272,1
1998-06-10 05:24:00,11497,13334,1
1998-06-10 05:25:00,11903,12888,1
1998-06-10 05:26:00,12457,13067,1
1998-06-10 05:27:00,12564,13440,1
1998-06-10 05:28:00,13122,13493,1
1998-06-10 05:29:00,12611,13911,1
1998-06-10 05:30:00,13192,13664,1
1998-06-10 05:31:00,12936,14090,1
1998-06-10 05:32:00,12520,13987,1
1998-06-10 05:33:00,13338,13693,1
1998-06-10 05:34:00,13680,14255,1
1998-06-10 05:35:00,13098,14514,1
1998-06-10 05:36:00,13862,14120,1
1998-06-10 05:37:00,13270,14718,1
1998-06-10 05:38:00,14090,14349,1
1998-06-10 05:39:00,12836,14893,1
1998-06-10 05:40:00,13552,14166,1
1998-06-10 05:41:00,13587,14545,1
1998-06-10 05:42:00,13141,14593,1
1998-06-10 05:43:00,12738,14286,1
1998-06-10 05:44:00,12753,14048,1
1998-06-10 05:45:00,13025,14024,1
1998-06-10 05:46:00,12667,14096,1
1998-06-10 05:47:00,12524,13887,1
1998-06-10 05:48:00,13726,13755,1
1998-06-10 05:49:00,13113,14472,1
1998-06-10 05:50:00,13468,14120,1
1998-06-10 05:51:00,12800,14352,1
1998-06-10 05:52:00,13012,14025,1
1998-06-10 05:53:00,13535,14109,1
1998-06-10 05:54:00,13623,14457,1
1998-06-10 05:55:00,13822,14502,1
1998-06-10 05:56:00,12665,14658,1
1998-06-10 05:57:00,13692,14024,1
1998-06-10 05:58:00,13813,14603,1
1998-06-10 05:59:00,13110,14728,1
1998-06-10 06:00:00,15342,14246,1
1998-06-10 06:01:00,13971,15741,1
1998-06-10 06:02:00,13600,14890,1
1998-06-10 06:03:00,14360,14690,1
1998-06-10 06:04:00,13992,15286,1
1998-06-10 06:05:00,14125,14986,1
1998-06-10 06:06:00,14257,15069,1
1998-06-10 06:07:00,13580,15219,1
1998-06-10 06:08:00,15012,14778,1
1998-06-10 06:09:00,13502,15700,1
1998-06-10 06:10:00,13682,14808,1
1998-06-10 06:11:00,13620,14818,1
1998-06-10 06:12:00,14617,14801,1
1998-06-10 06:13:00,14689,15314,1
1998-06-10 06:14:00,13771,15425,1
1998-06-10 06:15:00,14330,14923,1
1998-06-10 06:16:00,15143,15266,1
1998-06-10 06:17:00,15383,15870,1
1998-06-10 06:18:00,14863,15970,1
1998-06-10 06:19:00,14507,15762,1
1998-06-10 06:20:00,14249,15598,1
1998-06-10 06:21:00,15817,15431,1
1998-06-10 06:22:00,14323,16381,1
1998-06-10 06:23:00,15715,15475,1
1998-06-10 06:24:00,15961,16350,1
1998-06-10 06:25:00,16379,16616,1
1998-06-10 06:26:00,14803,16925,1
1998-06-10 06:27:00,14611,16065,1
1998-06-10 06:28:00,16410,15935,1
1998-06-10 06:29:00,16673,16963,1
1998-06-10 06:30:00,15363,17180,1
1998-06-10 06:31:00,15830,16403,1
1998-06-10 06:32:00,15261,16780,1
1998-06-10 06:33:00,16774,16404,1
1998-06-10 06:34:00,15982,17280,1
1998-06-10 06:35:00,16584,16828,1
1998-06-10 06:36:00,16565,17276,1
1998-06-10 06:37:00,16216,17355,1
1998-06-10 06:38:00,16373,17137,1
1998-06-10 06:39:00,17288,17235,1
1998-06-10 06:40:00,16701,17884,1
1998-06-10 06:41:00,15383,17505,1
1998-06-10 06:42:00,16190,16811,1
1998-06-10 06:43:00,17152,17169,1
1998-06-10 06:44:00,17217,17718,1
1998-06-10 06:45:00,16487,17759,1
1998-06-10 06:46:00,16694,17435,1
1998-06-10 06:47:00,15977,17598,1
1998-06-10 06:48:00,15765,17158,1
1998-06-10 06:49:00,15640,16976,1
1998-06-10 06:50:00,16189,16809,1
1998-06-10 06:51:00,16719,17031,1
1998-06-10 06:52:00,15836,17338,1
1998-06-10 06:53:00,16168,16871,1
1998-06-10 06:54:00,16263,17043,1
1998-06-10 06:55:00,16118,17119,1
1998-06-10 06:56:00,16808,17010,1
1998-06-10 06:57:00,16923,17474,1
1998-06-10 06:58:00,16008,17599,1
1998-06-10 06:59:00,17273,17080,1
1998-06-10 07:00:00,18196,17878,2
1998-06-10 07:01:00,17248,18542,1
1998-06-10 07:02:00,16897,17996,1
1998-06-10 07:03:00,15801,17907,1
1998-06-10 07:04:00,15484,17272,1
1998-06-10 07:05:00,17163,16956,1
1998-06-10 07:06:00,17181,17722,1
1998-06-10 07:07:00,16456,17743,1
1998-06-10 07:08:00,16530,17378,1
1998-06-10 07:09:00,16082,17478,1
1998-06-10 07:10:00,17896,17197,2
1998-06-10 07:11:00,18599,18212,2
1998-06-10 07:12:00,19463,18848,2
1998-06-10 07:13:00,18299,19719,2
1998-06-10 07:14:00,18077,19051,2
1998-06-10 07:15:00,17585,19019,2
1998-06-10 07:16:00,17179,18685,1
1998-06-10 07:17:00,17771,18367,2
1998-06-10 07:18:00,18305,18620,2
1998-06-10 07:19:00,18447,18931,2
1998-06-10 07:20:00,17067,19022,1
1998-06-10 07:21:00,18781,18354,2
1998-06-10 07:22:00,17913,19175,2
1998-06-10 07:23:00,18427,18741,2
1998-06-10 07:24:00,18686,19063,2
1998-06-10 07:25:00,18707,19319,2
1998-06-10 07:26:00,18074,19380,2
1998-06-10 07:27:00,17659,19044,2
1998-06-10 07:28:00,18032,18808,2
1998-06-10 07:29:00,18314,18909,2
1998-06-10 07:30:00,18766,19051,2
1998-06-10 07:31:00,18113,19298,2
1998-06-10 07:32:00,18463,18999,2
1998-06-10 07:33:00,17555,19208,2
1998-06-10 07:34:00,17565,18714,2
1998-06-10 07:35:00,18151,18634,2
1998-06-10 07:36:00,16696,18890,1
1998-06-10 07:37:00,17975,18112,2
1998-06-10 07:38:00,17771,18652,2
1998-06-10 07:39:00,17031,18546,1
1998-06-10 07:40:00,17245,18130,1
1998-06-10 07:41:00,17005,18212,1
1998-06-10 07:42:00,16576,18022,1
1998-06-10 07:43:00,16900,17728,1
1998-06-10 07:44:00,16523,17835,1
1998-06-10 07:45:00,17490,17572,1
1998-06-10 07:46:00,18079,18083,2
1998-06-10 07:47:00,17298,18486,1
1998-06-10 07:48:00,19324,18096,2
1998-06-10 07:49:00,19955,19519,2
1998-06-10 07:50:00,19524,20155,2
1998-06-10 07:51:00,18915,20014,2
1998-06-10 07:52:00,20079,19802,2
1998-06-10 07:53:00,18946,20629,2
1998-06-10 07:54:00,19381,19870,2
1998-06-10 07:55:00,20240,20167,2
1998-06-10 07:56:00,19145,20715,2
1998-06-10 07:57:00,18959,20077,2
1998-06-10 07:58:00,17871,19986,2
1998-06-10 07:59:00,18011,19397,2
1998-06-10 08:00:00,17623,19251,2
1998-06-10 08:01:00,19900,18909,2
1998-06-10 08:02:00,19643,19924,2
1998-06-10 08:03:00,19530,19957,2
1998-06-10 08:04:00,19206,20041,2
1998-06-10 08:05:00,19530,19961,2
1998-06-10 08:06:00,18152,20205,2
1998-06-10 08:07:00,19089,19458,2
1998-06-10 08:08:00,19639,19876,2
1998-06-10 08:09:00,20054,20194,2
1998-06-10 08:10:00,19006,20505,2
1998-06-10 08:11:00,18565,19965,2
1998-06-10 08:12:00,19348,19729,2
1998-06-10 08:13:00,19136,20051,2
1998-06-10 08:14:00,19382,19911,2
1998-06-10 08:15:00,18569,20049,2
1998-06-10 08:16:00,18446,19631,2
1998-06-10 08:17:00,18669,19513,2
1998-06-10 08:18:00,19855,19545,2
1998-06-10 08:19:00,18314,20165,2
1998-06-10 08:20:00,18422,19401,2
1998-06-10 08:21:00,18369,19433,2
1998-06-10 08:22:00,19105,19336,2
1998-06-10 08:23:00,17267,19672,1
1998-06-10 08:24:00,17323,18789,1
1998-06-10 08:25:00,18299,18657,2
1998-06-10 08:26:00,19129,19015,2
1998-06-10 08:27:00,20342,19471,2
1998-06-10 08:28:00,18545,20323,2
1998-06-10 08:29:00,19133,19463,2
1998-06-10 08:30:00,19534,19895,2
1998-06-10 08:31:00,20847,20154,2
1998-06-10 08:32:00,18946,21038,2
1998-06-10 08:33:00,18565,19994,2
1998-06-10 08:34:00,19866,19811,2
1998-06-10 08:35:00,20512,20446,2
1998-06-10 08:36:00,19827,20845,2
1998-06-10 08:37:00,19795,20514,2
1998-06-10 08:38:00,19279,20603,2
1998-06-10 08:39:00,19302,20290,2
1998-06-10 08:40:00,20608,20237,2
1998-06-10 08:41:00,21125,20909,2
1998-06-10 08:42:00,20165,21402,2
1998-06-10 08:43:00,20392,20947,2
1998-06-10 08:44:00,20141,21136,2
1998-06-10 08:45:00,19849,20967,2
1998-06-10 08:46:00,20375,20786,2
1998-06-10 08:47:00,20094,21042,2
1998-06-10 08:48:00,20390,20888,2
1998-06-10 08:49:00,20670,21051,2
1998-06-10 08:50:00,21342,21227,2
1998-06-10 08:51:00,20796,21671,2
1998-06-10 08:52:00,19963,21476,2
1998-06-10 08:53:00,21574,21067,2
1998-06-10 08:54:00,20939,21912,2
1998-06-10 08:55:00,21009,21585,2
1998-06-10 08:56:00,19738,21679,2
1998-06-10 08:57:00,20131,21034,2
1998-06-10 08:58:00,20158,21097,2
1998-06-10 08:59:00,20948,21017,2
1998-06-10 09:00:00,21039,21384,2
1998-06-10 09:01:00,20458,21523,2
1998-06-10 09:02:00,21496,21277,2
1998-06-10 09:03:00,20373,21868,2
1998-06-10 09:04:00,21501,21301,2
